307.06
312.99
322.51
320.00
320.41
324.01
358.61
358.14
360.84
359.76
358.66
352.45
355.90
354.44
355.32
346.20
327.92
329.97
323.81
333.55
337.49
332.85
332.39
324.78
324.57
325.69
327.44
324.16
327.24
324.20
327.00
334.38
325.62
327.62
326.27
325.91
335.20
332.41
327.50
329.67
323.57
306.78
307.19
308.84
312.55
313.78
310.16
310.82
312.24
304.91
305.01
301.19
296.76
297.70
295.19
297.62
304.64
302.86
292.24
288.32
292.71
297.38
310.05
308.01
307.89
304.13
300.38
296.58
303.83
337.15
324.58
329.32
330.87
324.91
323.68
316.08
315.91
311.73
317.11
331.81
327.07
317.76
323.00
333.62
341.96
342.99
336.37
338.29
338.47
343.41
354.71
351.85
360.62
368.97
373.23
378.77
375.04
373.74
371.51
370.64
368.82
370.53
372.06
372.16
372.37
363.90
359.78
362.10
360.13
359.80
358.32
351.78
346.76
349.80
347.38
353.65
357.35
357.20
349.25
361.79
360.87
361.08
354.59
346.45
347.95
346.15
358.69
403.01
384.20
394.43
386.28
387.60
399.87
404.54
407.05
399.61
395.80
395.87
397.54
390.98
397.66
401.01
401.92
398.03
393.63
396.44
397.97
398.79
393.37
398.08
404.39
399.20
402.92
402.20
395.19
395.96
387.65
388.97
384.24
381.25
382.19
387.78
384.89
386.95
384.49
385.96
384.66
392.30
393.62
386.71
381.37
376.64
372.31
368.92
362.57
364.94
366.18
369.17
367.40
356.22
349.53
354.38
350.31
343.56
356.18
358.89
358.74
359.00
364.03
361.08
362.70
358.16
363.39
332.21
326.76
332.54
326.44
328.93
310.77
310.49
306.40
310.70
310.89
305.17
298.23
303.23
310.03
319.04
314.76
320.51
320.95
312.64
316.01
318.12
312.65
314.13
311.49
316.34
312.06
312.03
304.17
296.06
297.92
298.86
299.64
300.36
299.71
295.86
294.10
293.64
288.80
280.98
283.98
281.58
280.93
286.21
290.01
289.73
284.57
287.09
285.57
284.82
286.47
291.34
293.97
296.69
297.26
295.74
296.91
300.75
300.99
